,StatZone,Street,HouseNum,Year,Month,Day,CrimeType,CrimeLocType
18289,633,דמה,דמה,2012.0,11.0,18.0,עבירות כלפי הרכוש,בית הקרבן        
18302,633,דמה,דמה,2012.0,10.0,22.0,עבירות נגד גוף,בית הקרבן        
18309,633,דמה,דמה,2012.0,10.0,2.0,עבירות סדר ציבורי,בית הקרבן        
18315,633,דמה,דמה,2012.0,9.0,13.0,עבירות כלפי הרכוש,בית הקרבן        
18322,633,דמה,דמה,2012.0,7.0,13.0,עבירות מין,בית הקרבן        
18328,633,דמה,דמה,2012.0,8.0,6.0,עבירות כלפי הרכוש,בית הקרבן        
18337,633,דמה,דמה,2012.0,7.0,11.0,עבירות כלפי הרכוש,בית הקרבן        
18339,633,דמה,דמה,2012.0,7.0,10.0,עבירות כלפי הרכוש,בית הקרבן        
18400,633,דמה,דמה,2012.0,12.0,16.0,עבירות סדר ציבורי,בית הקרבן        
18404,633,דמה,דמה,2012.0,11.0,22.0,עבירות כלפי הרכוש,בית הקרבן        
18428,633,דמה,דמה,2012.0,9.0,30.0,עבירות סדר ציבורי,בית הקרבן        
18434,633,דמה,דמה,2012.0,9.0,8.0,עבירות סדר ציבורי,בית הקרבן        
18442,633,דמה,דמה,2012.0,8.0,22.0,עבירות מרמה,בית הקרבן        
18445,633,דמה,דמה,2012.0,8.0,13.0,עבירות נגד גוף,בית הקרבן        
18448,633,דמה,דמה,2012.0,7.0,28.0,עבירות כלפי הרכוש,בית הקרבן        
18453,633,דמה,דמה,2012.0,7.0,25.0,עבירות סדר ציבורי,בית הקרבן        
18459,633,דמה,דמה,2012.0,7.0,11.0,עבירות נגד גוף,בית הקרבן        
18530,633,דמה,דמה,2012.0,12.0,15.0,עבירות נגד גוף,בית הקרבן        
18537,633,דמה,דמה,2012.0,11.0,21.0,עבירות נגד גוף,בית הקרבן        
18538,633,דמה,דמה,2012.0,11.0,23.0,עבירות נגד גוף,בית הקרבן        
18539,633,דמה,דמה,2012.0,11.0,22.0,עבירות נגד גוף,בית הקרבן        
18544,633,דמה,דמה,2012.0,11.0,3.0,עבירות סדר ציבורי,בית הקרבן        
18555,633,דמה,דמה,2012.0,9.0,30.0,עבירות סדר ציבורי,בית הקרבן        
18556,633,דמה,דמה,2012.0,9.0,30.0,עבירות נגד גוף,בית הקרבן        
18568,633,דמה,דמה,2012.0,8.0,13.0,עבירות סדר ציבורי,בית הקרבן        
18575,633,דמה,דמה,2012.0,7.0,20.0,עבירות כלפי המוסר,בית הקרבן        
18658,633,דמה,דמה,2012.0,9.0,30.0,עבירות נגד גוף,בית המבצע        
18667,633,דמה,דמה,2012.0,8.0,31.0,עבירות כלפי המוסר,בית המבצע        
18678,633,דמה,דמה,2012.0,7.0,4.0,עבירות סדר ציבורי,בית המבצע        
18711,633,דמה,דמה,2012.0,11.0,10.0,עבירות כלפי המוסר,בית המבצע        
18712,633,דמה,דמה,2012.0,12.0,19.0,עבירות סדר ציבורי,בית המבצע        
18713,633,דמה,דמה,2012.0,12.0,19.0,עבירות נגד גוף,בית המבצע        
18717,633,דמה,דמה,2012.0,12.0,4.0,עבירות כלפי הרכוש,בית המבצע        
18768,633,דמה,דמה,2012.0,11.0,10.0,עבירות נגד גוף,בית המבצע        
18769,633,דמה,דמה,2012.0,12.0,15.0,עבירות נגד גוף,בית המבצע        
18771,633,דמה,דמה,2012.0,11.0,13.0,עבירות סדר ציבורי,בית המבצע        
18776,633,דמה,דמה,2012.0,10.0,13.0,עבירות סדר ציבורי,בית המבצע        
18788,633,דמה,דמה,2012.0,7.0,22.0,עבירות כלפי המוסר,בית המבצע        
18790,633,דמה,דמה,2012.0,7.0,10.0,עבירות נגד גוף,בית המבצע        
18830,633,דמה,דמה,2012.0,11.0,14.0,עבירות סדר ציבורי,בית המבצע        
18909,633,דמה,דמה,2012.0,9.0,24.0,עבירות כלפי הרכוש,בית-קפה/מסעדה    
18927,633,דמה,דמה,2012.0,12.0,19.0,עבירות מרמה,בית-קפה/מסעדה    
18948,633,דמה,דמה,2012.0,10.0,30.0,עבירות כלפי הרכוש,בית-קפה/מסעדה    
19005,633,דמה,דמה,2012.0,7.0,25.0,עבירות סדר ציבורי,"אחר,שלא פורט לעיל"
19010,633,דמה,דמה,2012.0,7.0,11.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19031,633,דמה,דמה,2012.0,12.0,23.0,עבירות סדר ציבורי,"אחר,שלא פורט לעיל"
19036,633,דמה,דמה,2012.0,11.0,23.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19037,633,דמה,דמה,2012.0,11.0,21.0,עבירות כלפי המוסר,"אחר,שלא פורט לעיל"
19041,633,דמה,דמה,2012.0,10.0,9.0,עבירות מרמה,"אחר,שלא פורט לעיל"
19049,633,דמה,דמה,2012.0,9.0,13.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19052,633,דמה,דמה,2012.0,8.0,30.0,עבירות כלפי המוסר,"אחר,שלא פורט לעיל"
19053,633,דמה,דמה,2012.0,8.0,25.0,עבירות כלפי המוסר,"אחר,שלא פורט לעיל"
19054,633,דמה,דמה,2012.0,7.0,25.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19088,633,דמה,דמה,2012.0,10.0,25.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19091,633,דמה,דמה,2012.0,10.0,13.0,עבירות נגד גוף,"אחר,שלא פורט לעיל"
19098,633,דמה,דמה,2012.0,7.0,25.0,עבירות נגד גוף,"אחר,שלא פורט לעיל"
19100,633,דמה,דמה,2012.0,7.0,30.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19101,633,דמה,דמה,2012.0,7.0,17.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19149,633,דמה,דמה,2012.0,12.0,11.0,עבירות סדר ציבורי,"אחר,שלא פורט לעיל"
19166,633,דמה,דמה,2012.0,8.0,5.0,עבירות כלפי הרכוש,"אחר,שלא פורט לעיל"
19209,633,דמה,דמה,2012.0,12.0,3.0,עבירות כלפי הרכוש,אוטובוס          
19216,633,דמה,דמה,2012.0,7.0,19.0,עבירות כלפי הרכוש,אוטובוס          
19226,633,דמה,דמה,2012.0,11.0,12.0,עבירות כלפי הרכוש,אוטובוס          
19227,633,דמה,דמה,2012.0,11.0,6.0,עבירות כלפי הרכוש,אוטובוס          
19231,633,דמה,דמה,2012.0,9.0,2.0,עבירות מין,אוטובוס          
19233,633,דמה,דמה,2012.0,7.0,11.0,עבירות כלפי הרכוש,אוטובוס          
19253,633,דמה,דמה,2012.0,11.0,10.0,עבירות נגד גוף,אוטובוס          
19254,633,דמה,דמה,2012.0,10.0,29.0,עבירות כלפי הרכוש,אוטובוס          
19274,633,דמה,דמה,2012.0,12.0,19.0,עבירות כלפי הרכוש,אוטובוס          
19276,633,דמה,דמה,2012.0,12.0,11.0,עבירות כלפי הרכוש,אוטובוס          
19277,633,דמה,דמה,2012.0,11.0,16.0,עבירות כלפי הרכוש,אוטובוס          
19280,633,דמה,דמה,2012.0,9.0,28.0,עבירות כלפי הרכוש,אוטובוס          
19320,634,דמה,דמה,2012.0,11.0,26.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19322,634,דמה,דמה,2012.0,10.0,23.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19323,634,דמה,דמה,2012.0,10.0,22.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19324,634,דמה,דמה,2012.0,7.0,23.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19326,634,דמה,דמה,2012.0,12.0,31.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19328,634,דמה,דמה,2012.0,11.0,7.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19332,634,דמה,דמה,2012.0,8.0,26.0,עבירות נגד גוף,תחנת אוטובוס     
19334,634,דמה,דמה,2012.0,7.0,24.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19352,634,דמה,דמה,2012.0,12.0,14.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19353,634,דמה,דמה,2012.0,11.0,27.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19355,634,דמה,דמה,2012.0,11.0,2.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19358,634,דמה,דמה,2012.0,7.0,4.0,עבירות כלפי הרכוש,תחנת אוטובוס     
19380,634,דמה,דמה,2012.0,7.0,15.0,עבירות נגד גוף,רכב פרטי         
19411,634,דמה,דמה,2012.0,10.0,2.0,עבירות כלפי הרכוש,רכב מנועי אחר    
19421,634,דמה,דמה,2012.0,12.0,29.0,עבירות כלפי הרכוש,רחוב             
19422,634,דמה,דמה,2012.0,12.0,28.0,עבירות כלפי הרכוש,רחוב             
19425,634,דמה,דמה,2012.0,12.0,26.0,עבירות כלפי המוסר,רחוב             
19429,634,דמה,דמה,2012.0,12.0,12.0,עבירות כלפי המוסר,רחוב             
19435,634,דמה,דמה,2012.0,12.0,2.0,עבירות נגד גוף,רחוב             
19444,634,דמה,דמה,2012.0,11.0,25.0,עבירות כלכליות,רחוב             
19445,634,דמה,דמה,2012.0,11.0,23.0,עבירות נגד גוף,רחוב             
19448,634,דמה,דמה,2012.0,11.0,21.0,עבירות כלפי הרכוש,רחוב             
19467,634,דמה,דמה,2012.0,11.0,6.0,עבירות סדר ציבורי,רחוב             
19474,634,דמה,דמה,2012.0,9.0,29.0,עבירות נגד גוף,רחוב             
19485,634,דמה,דמה,2012.0,10.0,25.0,עבירות כלפי הרכוש,רחוב             
19493,634,דמה,דמה,2012.0,10.0,23.0,עבירות כלפי הרכוש,רחוב             
19501,634,דמה,דמה,2012.0,10.0,18.0,עבירות כלפי המוסר,רחוב             
19504,634,דמה,דמה,2012.0,10.0,15.0,עבירות כלפי הרכוש,רחוב             
19510,634,דמה,דמה,2012.0,10.0,9.0,עבירות סדר ציבורי,רחוב             
19515,634,דמה,דמה,2012.0,10.0,4.0,עבירות כלפי הרכוש,רחוב             
19520,634,דמה,דמה,2012.0,9.0,29.0,עבירות נגד גוף,רחוב             
19526,634,דמה,דמה,2012.0,9.0,22.0,עבירות כלפי הרכוש,רחוב             
19533,634,דמה,דמה,2012.0,9.0,14.0,עבירות כלפי המוסר,רחוב             
19537,634,דמה,דמה,2012.0,9.0,9.0,עבירות כלפי המוסר,רחוב             
19539,634,דמה,דמה,2012.0,9.0,5.0,עבירות נגד גוף,רחוב             
19548,634,דמה,דמה,2012.0,8.0,30.0,עבירות נגד גוף,רחוב             
19554,634,דמה,דמה,2012.0,8.0,28.0,עבירות כלפי המוסר,רחוב             
19564,634,דמה,דמה,2012.0,8.0,21.0,עבירות כלפי הרכוש,רחוב             
19580,634,דמה,דמה,2012.0,8.0,5.0,עבירות כלפי הרכוש,רחוב             
19585,634,דמה,דמה,2012.0,7.0,31.0,עבירות כלפי המוסר,רחוב             
19603,634,דמה,דמה,2012.0,7.0,17.0,עבירות סדר ציבורי,רחוב             
19606,634,דמה,דמה,2012.0,7.0,11.0,עבירות נגד גוף,רחוב             
19618,634,דמה,דמה,2012.0,7.0,4.0,עבירות סדר ציבורי,רחוב             
19619,634,דמה,דמה,2012.0,7.0,3.0,עבירות כלפי המוסר,רחוב             
19620,634,דמה,דמה,2012.0,7.0,3.0,עבירות סדר ציבורי,רחוב             
19790,634,דמה,דמה,2012.0,12.0,24.0,עבירות סדר ציבורי,רחוב             
19817,634,דמה,דמה,2012.0,12.0,28.0,עבירות כלפי הרכוש,רחוב             
19822,634,דמה,דמה,2012.0,12.0,24.0,עבירות כלפי הרכוש,רחוב             
19824,634,דמה,דמה,2012.0,12.0,22.0,עבירות כלפי המוסר,רחוב             
19825,634,דמה,דמה,2012.0,12.0,22.0,עבירות כלפי הרכוש,רחוב             
19826,634,דמה,דמה,2012.0,12.0,22.0,עבירות סדר ציבורי,רחוב             
19832,634,דמה,דמה,2012.0,12.0,11.0,עבירות כלפי הרכוש,רחוב             
19837,634,דמה,דמה,2012.0,12.0,4.0,עבירות כלפי המוסר,רחוב             
19838,634,דמה,דמה,2012.0,12.0,2.0,עבירות כלפי הרכוש,רחוב             
19839,634,דמה,דמה,2012.0,12.0,1.0,עבירות נגד גוף,רחוב             
19840,634,דמה,דמה,2012.0,11.0,30.0,עבירות כלפי הרכוש,רחוב             
19851,634,דמה,דמה,2012.0,11.0,18.0,עבירות כלפי הרכוש,רחוב             
19852,634,דמה,דמה,2012.0,11.0,18.0,עבירות כלפי הרכוש,רחוב             
